rsrp_min,rsrp_max,rsrp_mean,rsrp_std,rsrp_last,rsrp_slope_last5,rsrp_slope_all,rsrp_time_below_minus110,rsrq_min,rsrq_mean,rsrq_std,rsrq_slope_last5,sinr_min,sinr_mean,sinr_time_below_0,rain_mean,rain_max,tower_load_mean,tower_load_max,tower_load_high,speed_kmph_mean,speed_kmph_max,call_duration_sec,start_hour,band_5G_n78,band_LTE_B20,band_LTE_B3,is_drop
-91.6,-75.2,-84.67042253521127,4.395042478786988,-89.0,0.5300000000000085,-0.19110999329309097,0,-15.2,-9.540845070422534,2.719431530133181,1.1800000000000006,4.6,15.722535211267605,0,0.0,0.0,82.0,82,71,4.2,4.2,70,2,0,0,1,0
-83.7,-68.7,-78.43128491620112,3.516338114142826,-82.7,-0.37999999999998507,-0.05182369803109243,0,-16.9,-9.047486033519553,3.0053382923072625,0.19000000000000083,6.3,16.901117318435755,0,4.2,4.2,49.0,49,0,37.0,37.0,178,2,0,0,1,0
-79.7,-64.9,-70.0677966101695,3.841693922945358,-70.8,-0.45999999999999514,0.09346027850514461,0,-15.9,-8.040677966101695,2.9812014238551243,-0.8899999999999992,7.7,17.765254237288136,0,3.1,3.1,50.0,50,0,3.0,3.0,117,2,0,1,0,0
-78.6,-68.3,-72.8328947368421,2.992808632166775,-74.2,-0.29999999999999444,-0.10168010936432023,0,-16.7,-7.752631578947369,3.018850716601072,-0.739999999999999,10.6,17.651315789473685,0,0.0,0.0,35.0,35,0,111.8,111.8,75,2,1,0,0,0
-79.7,-71.0,-75.98028169014086,2.012505170769563,-74.8,0.10000000000000236,-0.05889671361502267,0,-15.1,-8.964788732394366,3.3536376238155547,0.8500000000000011,8.9,16.473239436619718,0,0.0,0.0,47.0,47,0,9.2,9.2,70,2,0,0,1,0
-91.3,-70.0,-81.76077586206897,5.492368992006072,-87.4,-0.6099999999999913,-0.04093835349200187,0,-17.8,-9.141379310344828,3.0523022030293316,-1.19,3.7,16.26939655172414,0,0.0,0.0,46.0,46,0,1.5,1.5,231,2,1,0,0,0
-88.0,-79.0,-83.75882352941177,2.5351011750844314,-84.9,0.24000000000000782,-0.21353705118411084,0,-16.7,-9.935294117647059,3.3417362891205156,-0.589999999999998,6.1,15.179411764705883,0,0.0,0.0,31.0,31,0,9.2,9.2,33,3,0,0,1,0
-125.0,-86.2,-103.62352941176471,11.779989888141065,-125.0,-3.4999999999999942,-2.3164215686274523,5,-14.0,-10.299999999999999,2.238861317723811,-0.05999999999999856,7.4,14.247058823529413,0,0.0,0.0,81.0,81,17,91.1,91.1,16,3,0,0,1,1
-97.3,-75.8,-85.53885350318471,6.5062263047331195,-95.9,-0.4899999999999863,-0.13103839641774045,0,-18.6,-9.642675159235669,2.9754595383427556,-0.7699999999999991,2.1,15.763694267515923,0,2.3,2.3,36.0,36,0,5.1,5.1,156,3,1,0,0,0
-88.2,-70.9,-79.53676470588235,4.227539470415471,-78.5,-0.04999999999999294,-0.03418938307030134,0,-15.5,-8.64313725490196,2.916135164278094,0.29000000000000037,6.4,16.357843137254903,0,0.0,0.0,53.0,53,0,7.3,7.3,203,3,1,0,0,0
-78.7,-73.6,-76.37272727272727,1.4377779338984846,-77.9,-0.1600000000000011,-0.022950937950936504,0,-15.2,-8.974545454545455,2.7957122051467915,0.3299999999999998,9.0,16.092727272727274,0,0.0,0.0,80.0,80,0,3.7,3.7,54,3,0,0,1,0
-83.0,-65.7,-72.51216216216216,4.26271456108744,-80.8,0.3900000000000005,-0.08947571047283401,0,-18.3,-8.297297297297296,3.1207435435733175,-1.38,7.0,17.232432432432432,0,0.0,0.0,36.0,36,0,93.5,93.5,147,3,0,0,1,0
-113.0,-81.9,-101.0611111111111,7.26096095579325,-101.0,1.000000000000016,-0.12049111807732477,7,-20.0,-11.250694444444443,3.284696376167101,-0.13999999999999896,3.0,13.984722222222222,0,0.0,0.0,46.0,46,0,9.6,9.6,143,3,0,0,1,0
-115.0,-75.4,-81.52745098039215,8.106581568410702,-104.0,-0.39999999999999764,-0.1769749676281159,2,-16.2,-9.42843137254902,2.7642834264199956,0.7600000000000023,5.2,16.902941176470588,0,0.0,0.0,42.0,42,0,111.0,111.0,101,3,0,1,0,0
-76.4,-60.9,-67.5203007518797,3.8938716302029497,-71.6,-0.08999999999999016,0.04928535721937134,0,-16.5,-7.854135338345864,3.0160558048398927,0.1400000000000002,8.1,17.371428571428574,0,0.0,0.0,42.0,42,0,64.8,64.8,132,3,1,0,0,0
-91.8,-70.5,-83.35466666666666,4.905780846540718,-89.9,0.11000000000000607,-0.051992520016856156,0,-18.8,-9.688444444444444,2.8554380727484863,-0.1499999999999979,2.9,15.567555555555554,0,0.0,0.0,36.0,36,0,7.3,7.3,224,3,0,1,0,0
-98.7,-76.8,-90.64177215189873,6.607698802433287,-95.7,-0.48999999999999166,-0.12365358959107599,0,-18.2,-9.712025316455696,3.277725590091548,1.0100000000000011,5.8,15.31772151898734,0,0.8,0.8,60.0,60,0,2.2,2.2,157,3,0,0,1,0
-84.5,-72.4,-79.01306532663317,2.833249580001673,-76.8,-0.22000000000000294,-0.02188107202680088,0,-16.1,-8.567336683417086,2.9574915050145765,0.029999999999999975,4.9,16.037185929648242,0,1.7,1.7,65.0,65,0,3.6,3.6,198,3,0,0,1,0
-115.0,-63.9,-74.27608695652174,15.952348274123686,-101.0,1.5000000000000278,-0.8117607153869869,4,-16.9,-7.945652173913044,3.8341568113610434,-1.559999999999999,8.8,16.85,0,0.0,0.0,44.0,44,0,4.0,4.0,45,3,0,1,0,0
-86.6,-74.6,-82.02485875706215,3.0479973133161757,-83.9,-0.26999999999999486,-0.005160272502207272,0,-16.6,-9.296045197740114,2.917158517483646,0.08000000000000021,5.5,16.024858757062148,0,0.0,0.0,81.0,81,177,6.0,6.0,176,3,0,0,1,0
-84.7,-66.0,-76.15497630331754,3.3240697050750505,-84.7,-0.5999999999999862,-0.018070540744241897,0,-18.3,-8.498578199052133,2.85984479553875,0.9800000000000014,4.1,16.969668246445497,0,2.1,2.1,79.0,79,0,1.0,1.0,210,3,0,1,0,0
-100.5,-76.6,-91.59039999999999,6.063939207287395,-99.1,-0.30999999999998784,-0.1548018433179719,0,-19.8,-9.9016,2.9906300986743193,0.9400000000000011,1.7,14.7584,0,0.0,0.0,40.0,40,0,8.2,8.2,124,3,1,0,0,0
-112.0,-72.5,-86.0073275862069,6.521711173979671,-112.0,-0.7999999999999959,-0.06803877268210566,1,-17.4,-9.511637931034482,3.07994390345427,0.37000000000000266,4.6,15.195689655172414,0,0.0,0.0,62.0,62,0,8.5,8.5,231,3,0,1,0,0
-101.3,-80.5,-89.13031674208145,5.899247593714459,-97.5,-1.039999999999984,-0.08184152890035233,0,-19.5,-9.855203619909503,3.0855429136518,0.25000000000000083,2.3,15.114027149321267,0,0.0,0.0,34.0,34,0,7.5,7.5,220,3,0,1,0,0
-83.2,-71.3,-76.69235294117648,2.9383004978258804,-82.4,-0.6099999999999988,-0.036143281978004135,0,-18.1,-8.848235294117647,2.768166965100903,0.3200000000000007,6.0,16.349411764705884,0,0.0,0.0,85.0,85,170,1.8,1.8,169,3,1,0,0,0
-93.3,-74.0,-83.23972602739725,6.398778957435465,-92.3,0.030000000000005994,-0.2955448599284214,0,-16.0,-9.95068493150685,3.0509162233878024,-0.7900000000000003,5.7,16.0,0,0.0,0.0,56.0,56,0,3.9,3.9,72,3,1,0,0,0
-70.8,-58.6,-64.99268292682927,3.3628878698883806,-69.3,-0.7799999999999935,-0.03911994539705522,0,-14.4,-7.393658536585366,2.7811178420661404,-0.659999999999999,4.7,18.304878048780488,0,0.0,0.0,57.0,57,0,9.9,9.9,204,3,1,0,0,0
-115.0,-77.2,-91.98512820512819,9.096398650637134,-107.0,0.2000000000000128,-0.15708475618637627,5,-18.4,-10.322051282051282,3.1662810956606564,-0.7699999999999994,3.1,15.406666666666668,0,0.0,0.0,38.0,38,0,0.9,0.9,194,3,1,0,0,0
-77.3,-69.9,-72.20967741935483,1.7696242235212387,-77.3,-0.9999999999999929,-0.15124999999999847,0,-14.4,-8.27741935483871,2.8130303562077383,0.33000000000000157,11.1,16.983870967741936,0,0.1,0.1,61.0,61,0,0.9,0.9,30,3,0,1,0,0
-88.6,-63.9,-75.40072992700729,7.587387913217692,-86.9,-0.13999999999999493,-0.17269400937144175,0,-17.6,-8.522627737226276,3.2030544407030215,3.0300000000000034,3.6,16.2036496350365,0,0.0,0.0,25.0,25,0,8.5,8.5,136,3,0,1,0,0
-78.5,-65.5,-72.2589552238806,3.1205651282715743,-73.5,-0.43999999999999373,0.04283170613099954,0,-14.2,-8.017910447761194,2.718520460779999,-1.36,3.5,16.709701492537313,0,0.0,0.0,68.0,68,0,37.9,37.9,133,3,0,1,0,0
-101.2,-71.1,-89.34949494949495,8.084469961968097,-96.2,-0.6299999999999908,-0.12035365258843057,0,-16.2,-9.708080808080808,2.9537785065096065,0.600000000000001,4.6,15.046464646464646,0,0.0,0.0,41.0,41,0,70.2,70.2,197,3,0,0,1,0
-89.1,-82.5,-86.20196078431373,1.5201960657860467,-87.7,-0.9699999999999918,-0.0007873303167412075,0,-15.4,-9.633333333333333,2.9526711070938236,2.180000000000002,3.6,15.32156862745098,0,0.0,0.0,43.0,43,0,4.6,4.6,50,3,0,1,0,0
-98.3,-79.5,-86.96814814814816,5.28660164877339,-94.2,0.6400000000000079,-0.12249097649009799,0,-18.7,-9.968148148148149,3.1105178301881162,1.8500000000000016,6.7,15.444444444444445,0,0.0,0.0,65.0,65,0,74.4,74.4,134,3,0,0,1,0
-84.2,-69.1,-75.96745562130178,4.533034176436911,-83.4,-0.41999999999999754,-0.0798741981999901,0,-16.6,-8.342603550295859,2.981583606110252,-0.6599999999999991,6.6,16.799999999999997,0,0.0,0.0,64.0,64,0,7.5,7.5,168,3,0,0,1,0
-125.0,-86.5,-103.15714285714287,10.956896067252414,-125.0,-3.259999999999991,-1.7287012987012982,6,-18.4,-11.366666666666665,3.3984310105302025,0.4900000000000009,3.2,13.361904761904762,0,0.0,0.0,57.0,57,0,105.0,105.0,20,3,0,0,1,1
-93.9,-71.4,-81.26150234741785,6.106501453079083,-89.2,-0.1099999999999937,-0.09311048800296037,0,-16.7,-9.265258215962442,3.161593602526786,0.010000000000001535,1.4,16.421596244131457,0,1.0,1.0,92.0,92,213,61.10000000000001,61.1,212,3,0,1,0,0
-92.4,-72.0,-80.23939393939393,5.619423642858933,-89.3,0.5200000000000123,-0.11274458874458888,0,-15.5,-8.972727272727273,2.9965224123503553,0.16000000000000117,5.6,15.896969696969697,0,0.0,0.0,51.0,51,0,2.2,2.2,98,3,0,0,1,0
-98.0,-75.0,-87.25130434782608,5.712536817725314,-96.1,0.3600000000000163,-0.07772560835784664,0,-18.5,-9.767826086956521,3.002460354314301,0.35000000000000087,6.1,15.228260869565217,0,0.0,0.0,72.0,72,0,114.7,114.7,229,3,0,1,0,0
-94.6,-82.8,-90.37628205128206,2.6492874800957065,-91.4,-0.5200000000000067,-0.010985601618434983,0,-17.7,-10.321794871794872,3.0456377026356027,-2.1799999999999993,3.3,14.726923076923077,0,0.0,0.0,55.0,55,0,0.8,0.8,155,3,0,1,0,0
-88.7,-72.0,-80.63446327683616,4.551597979887818,-88.1,-0.36999999999999794,-0.074619120167587,0,-18.3,-9.233333333333333,3.114622162015999,-0.5399999999999996,5.7,16.10508474576271,0,2.9,2.9,30.0,30,0,2.3,2.3,176,3,0,0,1,0
-114.0,-58.5,-65.00218340611353,8.699780423801224,-102.0,-0.0999999999999889,-0.0346746874781411,3,-16.2,-7.452401746724891,2.9984726953164573,-1.73,5.3,18.07947598253275,0,0.6,0.6,75.0,75,0,1.8,1.8,228,3,1,0,0,0
-100.9,-83.9,-91.67857142857143,5.186922378739265,-99.9,-0.019999999999988433,-0.39162952759095715,0,-16.9,-10.119047619047619,3.0342948789317203,-0.25999999999999973,6.8,14.99047619047619,0,0.0,0.0,64.0,64,0,9.1,9.1,41,4,0,0,1,0
-88.7,-76.7,-81.76615384615384,2.913898985173808,-87.7,-0.059999999999994724,-0.03811649322694977,0,-17.8,-9.377435897435896,2.8274252594319456,0.9100000000000024,5.3,15.631282051282051,0,0.0,0.0,38.0,38,0,95.2,95.2,194,4,1,0,0,0
-76.4,-51.3,-66.73913043478261,8.044958055478984,-56.1,-0.37999999999999673,0.2259299297719565,0,-16.5,-7.547826086956522,2.6501356412186463,0.32000000000000006,7.2,18.156521739130437,0,6.7,6.7,72.0,72,0,4.1,4.1,114,4,1,0,0,0
-84.2,-71.0,-78.30194174757283,3.8292471123647407,-79.4,0.1600000000000084,-0.10726947238940378,0,-16.6,-8.933009708737865,3.1394825460205324,-0.84,7.5,16.166019417475727,0,0.0,0.0,17.0,17,0,6.3,6.3,102,4,1,0,0,0
-88.7,-70.6,-79.80707964601771,4.927793589006186,-85.9,0.2100000000000066,-0.039221031018933844,0,-16.3,-9.149115044247786,3.041757403584572,0.9700000000000012,7.2,16.14557522123894,0,0.9,0.9,18.0,18,0,2.9,2.9,225,4,1,0,0,0
-93.7,-77.4,-86.28601694915254,3.284498637819659,-87.5,0.1700000000000079,0.008096290176064582,0,-17.9,-9.42542372881356,2.758050080259925,-0.43999999999999995,1.6,15.292796610169491,0,0.0,0.0,46.0,46,0,4.7,4.7,235,4,0,0,1,0
-86.3,-78.9,-82.44920634920635,1.8043739881164715,-84.3,-0.46999999999999253,-0.06069988479262756,0,-15.2,-9.695238095238095,2.636617369296071,-0.9299999999999987,4.4,15.374603174603175,0,0.0,0.0,58.0,58,0,4.4,4.4,62,4,1,0,0,0
-76.3,-66.1,-72.60454545454544,2.0924355935814836,-76.3,-0.4399999999999922,-0.056342761715895785,0,-16.8,-8.4,3.193165779020515,2.470000000000001,5.4,17.437878787878788,0,0.0,0.0,35.0,35,0,7.799999999999999,7.8,65,4,1,0,0,0
-92.9,-73.4,-83.34920634920636,6.31876041885802,-92.9,-0.23999999999998975,-0.339098502304148,0,-17.0,-9.771428571428572,2.897686984777885,-0.37999999999999867,7.3,15.71111111111111,0,1.5,1.5,57.0,57,0,0.1,0.1,62,4,0,1,0,0
-85.1,-78.3,-82.19285714285714,1.6397290447528867,-81.7,-0.5300000000000016,0.0302896416298472,0,-16.1,-9.437755102040816,2.961314674127103,-0.7999999999999993,6.4,16.320408163265306,0,0.0,0.0,27.0,27,0,95.6,95.6,97,4,1,0,0,0
-115.0,-73.7,-85.25945945945946,12.460904627840794,-112.0,0.10000000000001609,-0.9544096728307271,3,-16.7,-9.032432432432433,3.5592644413366314,2.4200000000000026,6.9,15.586486486486487,0,0.0,0.0,58.0,58,0,4.7,4.7,36,4,0,0,1,0
-125.0,-78.3,-96.87142857142857,14.871655686477657,-125.0,-3.259999999999991,-2.2654545454545474,6,-15.3,-9.966666666666667,3.1594830800834077,0.17000000000000068,8.9,15.576190476190478,0,0.0,0.0,76.0,76,0,114.6,114.6,20,4,0,0,1,1
-83.1,-67.2,-76.0485549132948,3.8947132762546675,-82.4,-0.10999999999999577,-0.04788857419656902,0,-16.4,-8.828901734104047,3.14355698707457,0.47000000000000053,5.4,16.727167630057803,0,0.0,0.0,50.0,50,0,3.0,3.0,172,4,0,1,0,0
-78.2,-64.4,-70.68333333333334,3.699221074650671,-75.4,0.45000000000000645,-0.06245610153150724,0,-14.8,-7.965384615384615,2.667236188149578,0.13000000000000062,1.7,17.43653846153846,0,0.0,0.0,60.0,60,0,0.4,0.4,155,4,1,0,0,0
-125.0,-83.0,-98.34666666666666,14.672562667717433,-125.0,-3.7399999999999856,-3.0560714285714314,4,-15.0,-11.333333333333334,2.3246095422262902,0.030000000000001324,6.9,13.74,0,0.0,0.0,100.0,100,15,111.9,111.9,14,4,1,0,0,1
-81.3,-67.5,-75.85714285714286,2.676604992469802,-69.7,-0.12999999999999176,0.02714889579020032,0,-16.0,-8.495031055900622,2.9911076803217065,0.13000000000000175,7.9,16.477018633540375,0,0.0,0.0,28.0,28,0,6.9,6.9,160,4,1,0,0,0
-84.9,-71.7,-79.47244444444443,3.1763278688067733,-80.9,-0.18999999999999043,0.03615707964601788,0,-17.3,-8.690666666666667,3.0809976352752093,-2.8399999999999994,7.9,16.284,0,1.1,1.1,59.0,59,0,48.3,48.3,224,4,0,0,1,0
-73.3,-60.9,-66.38457142857142,2.4626968010012416,-68.4,-0.3599999999999959,0.022221898790864628,0,-15.6,-7.857714285714285,2.8367124059763333,-0.5599999999999993,5.2,17.545142857142856,0,0.0,0.0,51.0,51,0,3.9,3.9,174,4,1,0,0,0
-82.8,-63.5,-72.56338028169014,4.823580159313192,-63.5,0.8600000000000115,0.16836351441985356,0,-14.9,-8.304225352112676,3.2948633884413097,-0.12999999999999964,9.6,16.93943661971831,0,0.0,0.0,60.0,60,0,3.6,3.6,70,4,0,0,1,0
-82.9,-68.7,-73.03493975903613,3.0714830665387147,-82.9,-1.1999999999999909,-0.057340162041895744,0,-16.6,-8.749397590361447,2.8175570413848843,-0.9799999999999995,4.0,16.78433734939759,0,0.8,0.8,43.0,43,0,4.0,4.0,82,4,1,0,0,0
-76.2,-70.3,-73.21081081081081,1.2883638947754548,-74.2,2.381246895134949e-15,-0.025599407626804738,0,-15.4,-8.545945945945945,2.980585085028262,-1.1799999999999993,7.7,17.444594594594594,0,0.4,0.4,39.0,39,0,6.8,6.8,73,4,1,0,0,0
-115.0,-56.7,-69.3570093457944,9.284978146609225,-107.0,1.0864031500854198e-14,0.026808011730456792,3,-17.6,-8.071495327102804,2.9973667014849132,-0.6199999999999989,6.9,17.222429906542057,0,6.6,6.6,66.0,66,0,4.8,4.8,213,4,1,0,0,0
-84.1,-72.1,-76.99851851851851,3.0716562984323774,-83.4,-0.15999999999999223,-0.011717881182323257,0,-16.3,-9.368888888888888,3.2107670229435654,-0.30999999999999955,8.2,16.132592592592594,0,0.0,0.0,89.0,89,135,0.6,0.6,134,4,0,1,0,0
-78.0,-71.0,-74.72800000000001,1.4555203871177635,-77.5,-0.5999999999999953,-0.007173296590959643,0,-17.5,-8.546000000000001,2.9495905756152645,0.7200000000000006,6.0,16.371333333333332,0,3.1,3.1,87.0,87,150,103.3,103.3,149,4,1,0,0,0
-113.0,-68.2,-75.87863247863247,6.362178063355486,-107.0,-0.09999999999998765,-0.03685995190697976,1,-15.4,-8.547435897435896,2.9205233976933114,0.3700000000000005,5.5,17.32179487179487,0,0.0,0.0,40.0,40,0,1.7,1.7,233,4,0,0,1,0
-106.2,-80.2,-96.2896103896104,7.458247569239389,-101.4,0.0600000000000097,-0.09892774392024783,0,-18.3,-10.458008658008659,3.211435195876761,-0.2499999999999998,4.1,14.39004329004329,0,0.0,0.0,71.0,71,0,2.2,2.2,230,4,1,0,0,0
-94.6,-75.7,-84.06882352941177,5.503750611817027,-92.5,0.010000000000005267,-0.09587496412454713,0,-17.1,-9.435294117647059,2.9956262350636944,0.30000000000000104,7.9,16.125882352941176,0,0.0,0.0,47.0,47,0,4.2,4.2,169,4,0,1,0,0
-76.7,-72.2,-74.7090909090909,1.1581497235854368,-75.5,-0.05999999999999145,-0.05131782945736541,0,-15.1,-7.840909090909091,2.942654882752172,0.26000000000000106,6.5,17.120454545454546,0,0.0,0.0,22.0,22,0,68.0,68.0,43,4,0,0,1,0
-84.2,-70.6,-78.52588235294118,4.482005103511066,-83.2,-0.05999999999999803,-0.1675571623998433,0,-16.2,-9.170588235294117,2.6898319795911734,0.15000000000000108,9.5,17.023529411764706,0,3.3,3.3,46.0,46,0,9.4,9.4,84,4,0,1,0,0
-74.8,-61.9,-67.82826086956521,2.788298189749999,-67.9,-0.5899999999999943,0.028332145402708474,0,-16.6,-7.927173913043478,2.8314241048264472,-1.309999999999999,7.1,17.394021739130434,0,1.4,1.4,61.0,61,0,4.9,4.9,183,4,0,0,1,0
-70.4,-49.5,-62.32432432432432,5.984893746868531,-56.8,0.250000000000005,0.0729606338680461,0,-16.1,-7.385585585585585,2.807467316365583,-0.8999999999999996,7.9,18.334684684684685,0,0.4000000000000001,0.4,45.0,45,0,9.9,9.9,221,4,0,1,0,0
-95.5,-81.4,-90.15300546448087,3.7728613380025116,-93.0,-0.3099999999999899,-0.05401298630094042,0,-17.9,-10.485245901639344,3.0147897015703506,0.8300000000000018,5.0,14.359562841530055,0,0.0,0.0,70.0,70,0,0.1,0.1,182,4,1,0,0,0
-90.6,-82.0,-86.3,2.7573278990459467,-88.3,0.30000000000000965,-0.17443457382953184,0,-17.6,-9.736,3.0863597208573426,0.20000000000000087,5.6,14.674000000000001,0,0.0,0.0,36.0,36,0,97.4,97.4,49,4,1,0,0,0
-99.5,-84.9,-92.76140350877192,3.391889190510466,-95.8,-0.1199999999999924,-0.17223878662172554,0,-16.7,-10.021052631578948,2.8386199389658944,0.09000000000000087,4.1,15.012280701754385,0,0.0,0.0,68.0,68,0,34.9,34.9,56,4,1,0,0,0
-91.0,-81.2,-86.97500000000001,2.0206304383585443,-87.0,-0.6199999999999954,-0.021962832338578587,0,-17.6,-9.090625000000001,3.0912807131298217,-0.18999999999999898,4.5,15.50625,0,1.5,1.5,40.0,40,0,9.4,9.4,95,4,0,1,0,0
-98.2,-78.6,-89.5429347826087,4.4541199784703585,-91.7,-0.25999999999998324,-0.056792298356802856,0,-17.8,-9.72391304347826,3.093492890830895,-0.26999999999999896,4.2,14.882065217391306,0,0.4,0.4,30.0,30,0,4.1,4.1,183,4,0,1,0,0
-81.4,-67.8,-75.70833333333333,3.8248602686590343,-78.1,0.19000000000000822,-0.10826212047595929,0,-15.9,-7.9564814814814815,2.6389346883493507,0.010000000000000705,7.9,16.81574074074074,0,3.8,3.8,36.0,36,0,1.4,1.4,107,5,1,0,0,0
-85.1,-72.5,-79.86180555555556,3.802428310019263,-74.5,-0.16999999999999693,0.06562957157784766,0,-17.1,-8.754861111111111,2.7012773425315433,0.7800000000000005,4.7,15.843055555555557,0,0.0,0.0,79.0,79,0,65.3,65.3,143,5,0,0,1,0
-93.0,-68.6,-77.91973094170403,5.584709330453978,-91.6,0.10000000000000808,-0.07208076510206521,0,-16.7,-9.057399103139014,2.9228097146902123,-0.029999999999999895,7.9,17.064125560538116,0,0.0,0.0,20.0,20,0,7.9,7.9,222,5,0,0,1,0
-90.8,-76.9,-81.40363636363637,3.936578869863171,-90.6,-0.21999999999999004,-0.21499999999999914,0,-16.7,-9.096363636363636,3.3713918236068063,1.7900000000000023,5.4,16.007272727272728,0,0.3,0.3,86.0,86,55,88.0,88.0,54,5,1,0,0,0
-76.1,-69.3,-72.8870588235294,1.6292554708687392,-70.8,0.14000000000000395,-0.02558530388899729,0,-15.6,-8.661176470588236,3.073004351167912,1.5800000000000014,8.0,17.27529411764706,0,0.0,0.0,34.0,34,0,8.6,8.6,84,5,0,0,1,0
-90.7,-80.5,-85.64222222222223,2.716676320372206,-81.4,0.25000000000000633,-0.011519079806989593,0,-18.0,-9.88,2.8506276874208782,0.7000000000000008,5.8,15.162222222222221,0,0.0,0.0,17.0,17,0,2.4,2.4,179,5,0,1,0,0
-77.7,-55.2,-66.3703125,5.708311558091508,-70.0,-0.28999999999999465,0.07126802281420382,0,-14.9,-7.680208333333333,2.8049738840854457,-0.13999999999999857,5.6,18.267708333333335,0,0.0,0.0,58.0,58,0,72.2,72.2,191,5,0,1,0,0
-82.6,-71.1,-75.71833333333333,3.042717990278035,-79.0,0.3700000000000076,-0.11347318699638774,0,-16.1,-9.21,2.856197543374698,-0.04000000000000054,4.6,16.495,0,0.0,0.0,20.0,20,0,9.5,9.5,59,5,1,0,0,0
-115.0,-68.7,-77.29135802469136,10.79114448901116,-114.0,-1.5999999999999919,-0.24714092140921343,3,-15.2,-8.812345679012346,3.0431637614516154,0.48000000000000226,8.5,17.641975308641975,0,0.0,0.0,17.0,17,0,1.0,1.0,80,5,0,1,0,0
-94.1,-75.0,-86.0924778761062,5.071540293042432,-91.2,0.420000000000002,-0.06837851675698177,0,-18.3,-9.485398230088494,3.1451421548224654,0.9400000000000013,6.4,15.583185840707966,0,3.6,3.6,35.0,35,0,4.0,4.0,225,5,0,1,0,0
-74.2,-58.8,-64.14484536082475,2.7753540084709702,-72.5,-0.6899999999999987,0.004584156829229175,0,-16.3,-7.7958762886597945,2.8870774266579278,1.3600000000000019,5.4,18.1,0,2.1,2.1,70.0,70,0,4.2,4.2,193,5,0,0,1,0
-115.0,-78.7,-89.85039370078741,6.2767633203966975,-115.0,-2.399999999999992,-0.13410374484439397,1,-18.3,-10.152755905511812,3.2020535764742712,0.1100000000000011,3.4,15.244094488188976,0,0.0,0.0,62.0,62,0,1.4,1.4,126,5,1,0,0,0
-101.7,-82.5,-91.55755395683454,4.6406049458418615,-100.5,-0.5499999999999883,-0.10078957951651099,0,-18.1,-9.924460431654676,2.835229759025973,-0.6500000000000004,4.3,15.046762589928058,0,0.0,0.0,77.0,77,0,8.6,8.6,138,5,0,0,1,0
-70.6,-66.8,-69.16388888888889,0.8149155180675464,-70.0,-0.5199999999999952,0.011441441441439255,0,-15.5,-8.694444444444445,3.418767066351297,-0.16999999999999954,10.5,17.072222222222223,0,0.0,0.0,38.0,38,0,6.6,6.6,35,5,0,1,0,0
-89.8,-76.9,-83.53114754098361,2.6514483487791995,-89.8,-0.2999999999999882,-0.026065612933039654,0,-17.4,-9.290710382513662,3.021220013786616,-0.5199999999999998,4.7,15.550819672131148,0,1.0,1.0,52.0,52,0,7.799999999999999,7.8,182,5,1,0,0,0
-83.1,-75.5,-80.84,1.4162324264449961,-79.5,0.19000000000000725,-0.022972388955581756,0,-17.1,-9.292,3.289180780085162,0.41000000000000103,6.7,15.674000000000001,0,0.0,0.0,75.0,75,0,5.0,5.0,49,5,0,0,1,0
-91.0,-79.0,-85.81888412017167,2.768540096636918,-84.7,0.09000000000001222,-0.02633716981060468,0,-17.4,-9.606008583690986,2.916918239712484,-0.27999999999999997,5.1,15.718025751072963,0,2.1,2.1,26.0,26,0,5.3,5.3,232,5,1,0,0,0
-77.2,-63.6,-70.164,4.320649350596595,-77.2,-0.40999999999998926,-0.16733428165007097,0,-15.0,-8.12,3.108097532296931,1.3800000000000012,8.2,17.950666666666667,0,0.0,0.0,59.0,59,0,5.9,5.9,74,5,1,0,0,0
-71.7,-55.2,-64.02457627118643,4.0713516275321755,-58.0,-0.6499999999999977,0.05290244537059439,0,-15.3,-7.414406779661017,2.568011911675456,-0.5399999999999991,4.0,17.894915254237286,0,0.3,0.3,62.0,62,0,94.0,94.0,235,5,0,1,0,0
-97.3,-82.0,-89.36666666666666,3.72834614430466,-96.1,-0.25999999999997936,-0.19781050291747623,0,-19.6,-10.458333333333334,3.4369523189793973,-1.4099999999999995,6.0,15.288333333333332,0,6.9,6.9,89.0,89,60,7.5,7.5,59,5,0,1,0,0
-86.0,-69.2,-78.64294117647059,4.837682785202782,-82.1,-0.28999999999998444,-0.08524386148106054,0,-16.2,-9.073529411764707,2.9832182320172107,-0.31999999999999923,3.0,16.828235294117647,0,1.6,1.6,64.0,64,0,0.8,0.8,169,5,1,0,0,0
-91.1,-78.1,-83.41904761904762,2.5290281605496223,-81.0,0.6600000000000014,-0.015660448996281273,0,-17.3,-9.412987012987013,2.894313043795157,9.411254291133657e-16,6.1,15.587012987012987,0,0.0,0.0,27.0,27,0,7.9,7.9,230,5,1,0,0,0
-113.0,-68.9,-77.29354838709678,8.454492571301179,-104.0,-0.5999999999999975,-0.12295735445640583,3,-19.7,-9.03010752688172,2.9641929742132977,0.6100000000000009,4.8,16.624193548387098,0,0.3,0.3,79.0,79,0,6.0,6.0,185,5,0,0,1,0
